Número de estudiante | Sigla | Periodo | Calificación | Nota
2121 | DS034090 | 2024-01 | x | x
2118 | DS034090 | 2024-01 | x | x
2165 | DS034090 | 2024-01 | x | x
2181 | DS034090 | 2024-01 | x | x
2197 | DS034090 | 2024-01 | x | x
2200 | DS034090 | 2024-01 | x | x
2152 | DS034090 | 2024-01 | x | x
2188 | DS034090 | 2024-01 | x | x
2218 | DS034090 | 2024-01 | x | x
2114 | DS034090 | 2024-01 | x | x
2130 | DS034090 | 2024-01 | x | x
2219 | DS034090 | 2024-01 | x | x
2154 | DS034090 | 2024-01 | x | x
2109 | DS034090 | 2024-01 | x | x
2213 | DS034090 | 2024-01 | x | x
2138 | DS034090 | 2024-01 | x | x
2117 | DS034090 | 2024-01 | x | x
2203 | DS034090 | 2024-01 | x | x
2122 | DS034090 | 2024-01 | x | x
2113 | DS034090 | 2024-01 | x | x
2226 | DS034090 | 2024-01 | x | x
2227 | DS034090 | 2024-01 | x | x
2201 | DS034090 | 2024-01 | x | x
2106 | DS034090 | 2024-01 | x | x
2164 | DS034090 | 2024-01 | x | x
2217 | DS034090 | 2024-01 | x | x
2153 | DS034090 | 2024-01 | x | x
2190 | DS034090 | 2024-01 | x | x
2198 | DS034090 | 2024-01 | x | x
2204 | DS034090 | 2024-01 | x | x
2137 | DS034090 | 2024-01 | x | x
2150 | DS034090 | 2024-01 | x | x
2143 | DS034090 | 2024-01 | x | x
2135 | DS034090 | 2024-01 | x | x
2236 | DS034090 | 2024-01 | x | x
2146 | DS034090 | 2024-01 | x | x
2212 | DS034090 | 2024-01 | x | x
2119 | DS034090 | 2024-01 | x | x
2127 | DS034090 | 2024-01 | x | x
2140 | DS034090 | 2024-01 | x | x
2206 | DS034090 | 2024-01 | x | x
2111 | DS034090 | 2024-01 | x | x
2183 | DS034090 | 2024-01 | x | x
2221 | DS034090 | 2024-01 | x | x
2178 | DS034090 | 2024-01 | x | x
2148 | DS034090 | 2024-01 | x | x
2158 | DS034090 | 2024-01 | x | x
2196 | DS034090 | 2024-01 | x | x
2132 | DS034090 | 2024-01 | x | x
2120 | DS034090 | 2024-01 | x | x
2184 | DS034090 | 2024-01 | x | x
2151 | DS034090 | 2024-01 | x | x
2107 | DS034090 | 2024-01 | x | x
2194 | DS034090 | 2024-01 | x | x
2133 | DS034090 | 2024-01 | x | x
2172 | DS034090 | 2024-01 | x | x
2192 | DS034090 | 2024-01 | x | x
2115 | DS034090 | 2024-01 | x | x
2225 | DS034090 | 2024-01 | x | x
2223 | DS034090 | 2024-01 | x | x
2222 | DS034090 | 2024-01 | x | x
2182 | DS034090 | 2024-01 | x | x
2162 | DS034090 | 2024-01 | x | x
2131 | DS034090 | 2024-01 | x | x
2110 | DS034090 | 2024-01 | x | x
2157 | DS034090 | 2024-01 | x | x
2179 | DS034090 | 2024-01 | x | x
2166 | DS034090 | 2024-01 | x | x
2144 | DS034090 | 2024-01 | x | x
2173 | DS034090 | 2024-01 | x | x
2167 | DS034090 | 2024-01 | x | x
2142 | DS034090 | 2024-01 | x | x
2171 | DS034090 | 2024-01 | x | x
2199 | DS034090 | 2024-01 | x | x
2149 | DS034090 | 2024-01 | x | x
2163 | DS034090 | 2024-01 | x | x
2139 | DS034090 | 2024-01 | x | x
2176 | DS034090 | 2024-01 | x | x
2205 | DS034090 | 2024-01 | x | x
2125 | DS034090 | 2024-01 | x | x
2180 | DS034090 | 2024-01 | x | x
2124 | DS034090 | 2024-01 | x | x
2175 | DS034090 | 2024-01 | x | x
2216 | DS034090 | 2024-01 | x | x
2141 | DS034090 | 2024-01 | x | x
2209 | DS034090 | 2024-01 | x | x
2160 | DS034090 | 2024-01 | x | x
2193 | DS034090 | 2024-01 | x | x
2155 | DS034090 | 2024-01 | x | x
2128 | DS034090 | 2024-01 | x | x
2169 | DS034090 | 2024-01 | x | x
2202 | DS034090 | 2024-01 | x | x
2129 | DS034090 | 2024-01 | x | x
2187 | DS034090 | 2024-01 | x | x
2208 | DS034090 | 2024-01 | x | x
2159 | DS034090 | 2024-01 | x | x
2161 | DS034090 | 2024-01 | x | x
2185 | DS034090 | 2024-01 | x | x
2156 | DS034090 | 2024-01 | x | x
2215 | DS034090 | 2024-01 | x | x
2220 | DS034090 | 2024-01 | x | x
2168 | DS034090 | 2024-01 | x | x
2174 | DS034090 | 2024-01 | x | x
2147 | DS034090 | 2024-01 | x | x
2189 | DS034090 | 2024-01 | x | x
2123 | DS034090 | 2024-01 | x | x
2145 | DS034090 | 2024-01 | x | x
2112 | DS034090 | 2024-01 | x | x
2177 | DS034090 | 2024-01 | x | x
2207 | DS034090 | 2024-01 | x | x
2191 | DS034090 | 2024-01 | x | x
2126 | DS034090 | 2024-01 | x | x
2108 | DS034090 | 2024-01 | x | x
2116 | DS034090 | 2024-01 | x | x
2195 | DS034090 | 2024-01 | x | x
2136 | DS034090 | 2024-01 | x | x
2105 | DS034440 | 2024-01 | x | x
2210 | DS034440 | 2024-01 | x | x
2121 | DS034440 | 2024-01 | x | x
2118 | DS034440 | 2024-01 | x | x
2165 | DS034440 | 2024-01 | x | x
2181 | DS034440 | 2024-01 | x | x
2197 | DS034440 | 2024-01 | x | x
2200 | DS034440 | 2024-01 | x | x
2152 | DS034440 | 2024-01 | x | x
2188 | DS034440 | 2024-01 | x | x
2218 | DS034440 | 2024-01 | x | x
2114 | DS034440 | 2024-01 | x | x
2130 | DS034440 | 2024-01 | x | x
2219 | DS034440 | 2024-01 | x | x
2154 | DS034440 | 2024-01 | x | x
2109 | DS034440 | 2024-01 | x | x
2213 | DS034440 | 2024-01 | x | x
2138 | DS034440 | 2024-01 | x | x
2117 | DS034440 | 2024-01 | x | x
2203 | DS034440 | 2024-01 | x | x
2122 | DS034440 | 2024-01 | x | x
2113 | DS034440 | 2024-01 | x | x
2226 | DS034440 | 2024-01 | x | x
2227 | DS034440 | 2024-01 | x | x
2201 | DS034440 | 2024-01 | x | x
2106 | DS034440 | 2024-01 | x | x
2164 | DS034440 | 2024-01 | x | x
2217 | DS034440 | 2024-01 | x | x
2153 | DS034440 | 2024-01 | x | x
2190 | DS034440 | 2024-01 | x | x
2198 | DS034440 | 2024-01 | x | x
2204 | DS034440 | 2024-01 | x | x
2137 | DS034440 | 2024-01 | x | x
2150 | DS034440 | 2024-01 | x | x
2143 | DS034440 | 2024-01 | x | x
2135 | DS034440 | 2024-01 | x | x
2236 | DS034440 | 2024-01 | x | x
2146 | DS034440 | 2024-01 | x | x
2212 | DS034440 | 2024-01 | x | x
2119 | DS034440 | 2024-01 | x | x
2127 | DS034440 | 2024-01 | x | x
2140 | DS034440 | 2024-01 | x | x
2206 | DS034440 | 2024-01 | x | x
2111 | DS034440 | 2024-01 | x | x
2183 | DS034440 | 2024-01 | x | x
2221 | DS034440 | 2024-01 | x | x
2178 | DS034440 | 2024-01 | x | x
2148 | DS034440 | 2024-01 | x | x
2158 | DS034440 | 2024-01 | x | x
2196 | DS034440 | 2024-01 | x | x
2132 | DS034440 | 2024-01 | x | x
2120 | DS034440 | 2024-01 | x | x
2184 | DS034440 | 2024-01 | x | x
2151 | DS034440 | 2024-01 | x | x
2107 | DS034440 | 2024-01 | x | x
2194 | DS034440 | 2024-01 | x | x
2133 | DS034440 | 2024-01 | x | x
2172 | DS034440 | 2024-01 | x | x
2192 | DS034440 | 2024-01 | x | x
2115 | DS034440 | 2024-01 | x | x
2225 | DS034440 | 2024-01 | x | x
2223 | DS034440 | 2024-01 | x | x
2222 | DS034440 | 2024-01 | x | x
2182 | DS034440 | 2024-01 | x | x
2162 | DS034440 | 2024-01 | x | x
2131 | DS034440 | 2024-01 | x | x
2110 | DS034440 | 2024-01 | x | x
2157 | DS034440 | 2024-01 | x | x
2179 | DS034440 | 2024-01 | x | x
2166 | DS034440 | 2024-01 | x | x
2144 | DS034440 | 2024-01 | x | x
2173 | DS034440 | 2024-01 | x | x
2167 | DS034440 | 2024-01 | x | x
2142 | DS034440 | 2024-01 | x | x
2171 | DS034440 | 2024-01 | x | x
2199 | DS034440 | 2024-01 | x | x
2149 | DS034440 | 2024-01 | x | x
2163 | DS034440 | 2024-01 | x | x
2139 | DS034440 | 2024-01 | x | x
2176 | DS034440 | 2024-01 | x | x
2205 | DS034440 | 2024-01 | x | x
2125 | DS034440 | 2024-01 | x | x
2180 | DS034440 | 2024-01 | x | x
2124 | DS034440 | 2024-01 | x | x
2175 | DS034440 | 2024-01 | x | x
2216 | DS034440 | 2024-01 | x | x
2141 | DS034440 | 2024-01 | x | x
2209 | DS034440 | 2024-01 | x | x
2160 | DS034440 | 2024-01 | x | x
2193 | DS034440 | 2024-01 | x | x
2155 | DS034440 | 2024-01 | x | x
2128 | DS034440 | 2024-01 | x | x
2169 | DS034440 | 2024-01 | x | x
2202 | DS034440 | 2024-01 | x | x
2129 | DS034440 | 2024-01 | x | x
2187 | DS034440 | 2024-01 | x | x
2208 | DS034440 | 2024-01 | x | x
2159 | DS034440 | 2024-01 | x | x
2161 | DS034440 | 2024-01 | x | x
2185 | DS034440 | 2024-01 | x | x
2156 | DS034440 | 2024-01 | x | x
2215 | DS034440 | 2024-01 | x | x
2220 | DS034440 | 2024-01 | x | x
2168 | DS034440 | 2024-01 | x | x
2174 | DS034440 | 2024-01 | x | x
2147 | DS034440 | 2024-01 | x | x
2189 | DS034440 | 2024-01 | x | x
2123 | DS034440 | 2024-01 | x | x
2145 | DS034440 | 2024-01 | x | x
2112 | DS034440 | 2024-01 | x | x
2177 | DS034440 | 2024-01 | x | x
2207 | DS034440 | 2024-01 | x | x
2191 | DS034440 | 2024-01 | x | x
2126 | DS034440 | 2024-01 | x | x
2108 | DS034440 | 2024-01 | x | x
2116 | DS034440 | 2024-01 | x | x
2195 | DS034440 | 2024-01 | x | x
2136 | DS034440 | 2024-01 | x | x
2105 | DS0310062 | 2024-01 | x | x
2210 | DS0310062 | 2024-01 | x | x
2121 | DS0310062 | 2024-01 | x | x
2118 | DS0310062 | 2024-01 | x | x
2165 | DS0310062 | 2024-01 | x | x
2181 | DS0310062 | 2024-01 | x | x
2197 | DS0310062 | 2024-01 | x | x
2200 | DS0310062 | 2024-01 | x | x
2152 | DS0310062 | 2024-01 | x | x
2188 | DS0310062 | 2024-01 | x | x
2218 | DS0310062 | 2024-01 | x | x
2114 | DS0310062 | 2024-01 | x | x
2130 | DS0310062 | 2024-01 | x | x
2219 | DS0310062 | 2024-01 | x | x
2154 | DS0310062 | 2024-01 | x | x
2109 | DS0310062 | 2024-01 | x | x
2213 | DS0310062 | 2024-01 | x | x
2138 | DS0310062 | 2024-01 | x | x
2117 | DS0310062 | 2024-01 | x | x
2203 | DS0310062 | 2024-01 | x | x
2122 | DS0310062 | 2024-01 | x | x
2113 | DS0310062 | 2024-01 | x | x
2226 | DS0310062 | 2024-01 | x | x
2227 | DS0310062 | 2024-01 | x | x
2201 | DS0310062 | 2024-01 | x | x
2106 | DS0310062 | 2024-01 | x | x
2164 | DS0310062 | 2024-01 | x | x
2217 | DS0310062 | 2024-01 | x | x
2153 | DS0310062 | 2024-01 | x | x
2190 | DS0310062 | 2024-01 | x | x
2198 | DS0310062 | 2024-01 | x | x
2204 | DS0310062 | 2024-01 | x | x
2137 | DS0310062 | 2024-01 | x | x
2150 | DS0310062 | 2024-01 | x | x
2143 | DS0310062 | 2024-01 | x | x
2135 | DS0310062 | 2024-01 | x | x
2236 | DS0310062 | 2024-01 | x | x
2146 | DS0310062 | 2024-01 | x | x
2212 | DS0310062 | 2024-01 | x | x
2119 | DS0310062 | 2024-01 | x | x
2127 | DS0310062 | 2024-01 | x | x
2140 | DS0310062 | 2024-01 | x | x
2206 | DS0310062 | 2024-01 | x | x
2111 | DS0310062 | 2024-01 | x | x
2183 | DS0310062 | 2024-01 | x | x
2221 | DS0310062 | 2024-01 | x | x
2178 | DS0310062 | 2024-01 | x | x
2148 | DS0310062 | 2024-01 | x | x
2158 | DS0310062 | 2024-01 | x | x
2196 | DS0310062 | 2024-01 | x | x
2132 | DS0310062 | 2024-01 | x | x
2120 | DS0310062 | 2024-01 | x | x
2184 | DS0310062 | 2024-01 | x | x
2151 | DS0310062 | 2024-01 | x | x
2107 | DS0310062 | 2024-01 | x | x
2194 | DS0310062 | 2024-01 | x | x
2133 | DS0310062 | 2024-01 | x | x
2172 | DS0310062 | 2024-01 | x | x
2192 | DS0310062 | 2024-01 | x | x
2115 | DS0310062 | 2024-01 | x | x
2225 | DS0310062 | 2024-01 | x | x
2223 | DS0310062 | 2024-01 | x | x
2222 | DS0310062 | 2024-01 | x | x
2182 | DS0310062 | 2024-01 | x | x
2162 | DS0310062 | 2024-01 | x | x
2131 | DS0310062 | 2024-01 | x | x
2110 | DS0310062 | 2024-01 | x | x
2157 | DS0310062 | 2024-01 | x | x
2179 | DS0310062 | 2024-01 | x | x
2166 | DS0310062 | 2024-01 | x | x
2144 | DS0310062 | 2024-01 | x | x
2173 | DS0310062 | 2024-01 | x | x
2167 | DS0310062 | 2024-01 | x | x
2142 | DS0310062 | 2024-01 | x | x
2171 | DS0310062 | 2024-01 | x | x
2199 | DS0310062 | 2024-01 | x | x
2149 | DS0310062 | 2024-01 | x | x
2163 | DS0310062 | 2024-01 | x | x
2139 | DS0310062 | 2024-01 | x | x
2176 | DS0310062 | 2024-01 | x | x
2205 | DS0310062 | 2024-01 | x | x
2125 | DS0310062 | 2024-01 | x | x
2180 | DS0310062 | 2024-01 | x | x
2124 | DS0310062 | 2024-01 | x | x
2175 | DS0310062 | 2024-01 | x | x
2216 | DS0310062 | 2024-01 | x | x
2141 | DS0310062 | 2024-01 | x | x
2209 | DS0310062 | 2024-01 | x | x
2160 | DS0310062 | 2024-01 | x | x
2193 | DS0310062 | 2024-01 | x | x
2155 | DS0310062 | 2024-01 | x | x
2128 | DS0310062 | 2024-01 | x | x
2169 | DS0310062 | 2024-01 | x | x
2202 | DS0310062 | 2024-01 | x | x
2129 | DS0310062 | 2024-01 | x | x
2187 | DS0310062 | 2024-01 | x | x
2208 | DS0310062 | 2024-01 | x | x
2159 | DS0310062 | 2024-01 | x | x
2161 | DS0310062 | 2024-01 | x | x
2185 | DS0310062 | 2024-01 | x | x
2156 | DS0310062 | 2024-01 | x | x
2215 | DS0310062 | 2024-01 | x | x
2220 | DS0310062 | 2024-01 | x | x
2168 | DS0310062 | 2024-01 | x | x
2174 | DS0310062 | 2024-01 | x | x
2147 | DS0310062 | 2024-01 | x | x
2189 | DS0310062 | 2024-01 | x | x
2123 | DS0310062 | 2024-01 | x | x
2145 | DS0310062 | 2024-01 | x | x
2112 | DS0310062 | 2024-01 | x | x
2177 | DS0310062 | 2024-01 | x | x
2207 | DS0310062 | 2024-01 | x | x
2191 | DS0310062 | 2024-01 | x | x
2126 | DS0310062 | 2024-01 | x | x
2108 | DS0310062 | 2024-01 | x | x
2116 | DS0310062 | 2024-01 | x | x
2195 | DS0310062 | 2024-01 | x | x
2136 | DS0310062 | 2024-01 | x | x
3443 | DV024090 | 2024-01 | SO | 7
3503 | DV024090 | 2024-01 | MB | 6
3501 | DV024090 | 2024-01 | SO | 7
3444 | DV024090 | 2024-01 | SO | 7
3446 | DV024090 | 2024-01 | MB | 6
3486 | DV024090 | 2024-01 | MB | 6
3449 | DV024090 | 2024-01 | SO | 7
3468 | DV024090 | 2024-01 | SO | 7
3474 | DV024090 | 2024-01 | SO | 7
3496 | DV024090 | 2024-01 | SO | 7
3457 | DV024090 | 2024-01 | MB | 6
3490 | DV024090 | 2024-01 | SO | 7
3461 | DV024090 | 2024-01 | SO | 7
3436 | DV024090 | 2024-01 | SO | 7
3499 | DV024090 | 2024-01 | SO | 7
3492 | DV024090 | 2024-01 | SO | 7
3442 | DV024090 | 2024-01 | SO | 7
3477 | DV024090 | 2024-01 | MB | 6
3433 | DV024090 | 2024-01 | SO | 7
3592 | DV024090 | 2024-01 | SO | 7
3587 | DV023450 | 2024-01 | x | x
3540 | DV023450 | 2024-01 | x | x
3475 | DV023450 | 2024-01 | x | x
3491 | DV023450 | 2024-01 | x | x
3443 | DV023450 | 2024-01 | x | x
3482 | DV023450 | 2024-01 | x | x
3503 | DV023450 | 2024-01 | x | x
3470 | DV023450 | 2024-01 | x | x
3528 | DV023450 | 2024-01 | x | x
3458 | DV023450 | 2024-01 | x | x
3465 | DV023450 | 2024-01 | x | x
3447 | DV023450 | 2024-01 | x | x
3453 | DV023450 | 2024-01 | x | x
3586 | DV023450 | 2024-01 | x | x
3501 | DV023450 | 2024-01 | x | x
3451 | DV023450 | 2024-01 | x | x
3483 | DV023450 | 2024-01 | x | x
3441 | DV023450 | 2024-01 | x | x
3500 | DV023450 | 2024-01 | x | x
3439 | DV023450 | 2024-01 | x | x
3476 | DV023450 | 2024-01 | x | x
3583 | DV023450 | 2024-01 | x | x
3444 | DV023450 | 2024-01 | x | x
3484 | DV023450 | 2024-01 | x | x
3437 | DV023450 | 2024-01 | x | x
3481 | DV023450 | 2024-01 | x | x
3471 | DV023450 | 2024-01 | x | x
3446 | DV023450 | 2024-01 | x | x
3486 | DV023450 | 2024-01 | x | x
3488 | DV023450 | 2024-01 | x | x
3463 | DV023450 | 2024-01 | x | x
3449 | DV023450 | 2024-01 | x | x
3466 | DV023450 | 2024-01 | x | x
3521 | DV023450 | 2024-01 | x | x
3454 | DV023450 | 2024-01 | x | x
3468 | DV023450 | 2024-01 | x | x
3474 | DV023450 | 2024-01 | x | x
3496 | DV023450 | 2024-01 | x | x
3552 | DV023450 | 2024-01 | x | x
3452 | DV023450 | 2024-01 | x | x
3457 | DV023450 | 2024-01 | x | x
3545 | DV023450 | 2024-01 | x | x
3434 | DV023450 | 2024-01 | x | x
3490 | DV023450 | 2024-01 | x | x
3524 | DV023450 | 2024-01 | x | x
3529 | DV023450 | 2024-01 | x | x
3548 | DV023450 | 2024-01 | x | x
3589 | DV023450 | 2024-01 | x | x
3464 | DV023450 | 2024-01 | x | x
3455 | DV023450 | 2024-01 | x | x
3467 | DV023450 | 2024-01 | x | x
3494 | DV023450 | 2024-01 | x | x
3479 | DV023450 | 2024-01 | x | x
3469 | DV023450 | 2024-01 | x | x
3438 | DV023450 | 2024-01 | x | x
3450 | DV023450 | 2024-01 | x | x
3592 | DV023450 | 2024-01 | x | x
3461 | DV023450 | 2024-01 | x | x
3489 | DV023450 | 2024-01 | x | x
3544 | DV023450 | 2024-01 | x | x
3436 | DV023450 | 2024-01 | x | x
3499 | DV023450 | 2024-01 | x | x
3448 | DV023450 | 2024-01 | x | x
3492 | DV023450 | 2024-01 | x | x
3478 | DV023450 | 2024-01 | x | x
3456 | DV023450 | 2024-01 | x | x
3498 | DV023450 | 2024-01 | x | x
3442 | DV023450 | 2024-01 | x | x
3502 | DV023450 | 2024-01 | x | x
3445 | DV023450 | 2024-01 | x | x
3477 | DV023450 | 2024-01 | x | x
3433 | DV023450 | 2024-01 | x | x
3487 | DV023450 | 2024-01 | x | x
3460 | DV023450 | 2024-01 | x | x
3587 | DV023451 | 2024-01 | x | x
3540 | DV023451 | 2024-01 | x | x
3475 | DV023451 | 2024-01 | x | x
3491 | DV023451 | 2024-01 | x | x
3443 | DV023451 | 2024-01 | x | x
3482 | DV023451 | 2024-01 | x | x
3503 | DV023451 | 2024-01 | x | x
3470 | DV023451 | 2024-01 | x | x
3528 | DV023451 | 2024-01 | x | x
3458 | DV023451 | 2024-01 | x | x
3465 | DV023451 | 2024-01 | x | x
3447 | DV023451 | 2024-01 | x | x
3453 | DV023451 | 2024-01 | x | x
3586 | DV023451 | 2024-01 | x | x
3501 | DV023451 | 2024-01 | x | x
3451 | DV023451 | 2024-01 | x | x
3483 | DV023451 | 2024-01 | x | x
3441 | DV023451 | 2024-01 | x | x
3500 | DV023451 | 2024-01 | x | x
3439 | DV023451 | 2024-01 | x | x
3476 | DV023451 | 2024-01 | x | x
3583 | DV023451 | 2024-01 | x | x
3444 | DV023451 | 2024-01 | x | x
3484 | DV023451 | 2024-01 | x | x
3437 | DV023451 | 2024-01 | x | x
3481 | DV023451 | 2024-01 | x | x
3471 | DV023451 | 2024-01 | x | x
3446 | DV023451 | 2024-01 | x | x
3486 | DV023451 | 2024-01 | x | x
3488 | DV023451 | 2024-01 | x | x
3463 | DV023451 | 2024-01 | x | x
3449 | DV023451 | 2024-01 | x | x
3466 | DV023451 | 2024-01 | x | x
3521 | DV023451 | 2024-01 | x | x
3454 | DV023451 | 2024-01 | x | x
3468 | DV023451 | 2024-01 | x | x
3474 | DV023451 | 2024-01 | x | x
3496 | DV023451 | 2024-01 | x | x
3552 | DV023451 | 2024-01 | x | x
3452 | DV023451 | 2024-01 | x | x
3457 | DV023451 | 2024-01 | x | x
3545 | DV023451 | 2024-01 | x | x
3434 | DV023451 | 2024-01 | x | x
3490 | DV023451 | 2024-01 | x | x
3524 | DV023451 | 2024-01 | x | x
3529 | DV023451 | 2024-01 | x | x
3548 | DV023451 | 2024-01 | x | x
3589 | DV023451 | 2024-01 | x | x
3464 | DV023451 | 2024-01 | x | x
3455 | DV023451 | 2024-01 | x | x
3467 | DV023451 | 2024-01 | x | x
3494 | DV023451 | 2024-01 | x | x
3479 | DV023451 | 2024-01 | x | x
3469 | DV023451 | 2024-01 | x | x
3438 | DV023451 | 2024-01 | x | x
3450 | DV023451 | 2024-01 | x | x
3592 | DV023451 | 2024-01 | x | x
3461 | DV023451 | 2024-01 | x | x
3489 | DV023451 | 2024-01 | x | x
3544 | DV023451 | 2024-01 | x | x
3436 | DV023451 | 2024-01 | x | x
3499 | DV023451 | 2024-01 | x | x
3448 | DV023451 | 2024-01 | x | x
3492 | DV023451 | 2024-01 | x | x
3478 | DV023451 | 2024-01 | x | x
3456 | DV023451 | 2024-01 | x | x
3498 | DV023451 | 2024-01 | x | x
3442 | DV023451 | 2024-01 | x | x
3502 | DV023451 | 2024-01 | x | x
3445 | DV023451 | 2024-01 | x | x
3477 | DV023451 | 2024-01 | x | x
3433 | DV023451 | 2024-01 | x | x
3487 | DV023451 | 2024-01 | x | x
3460 | DV023451 | 2024-01 | x | x
3587 | DV023453 | 2024-01 | x | x
3540 | DV023453 | 2024-01 | x | x
3475 | DV023453 | 2024-01 | x | x
3491 | DV023453 | 2024-01 | x | x
3443 | DV023453 | 2024-01 | x | x
3482 | DV023453 | 2024-01 | x | x
3503 | DV023453 | 2024-01 | x | x
3470 | DV023453 | 2024-01 | x | x
3528 | DV023453 | 2024-01 | x | x
3458 | DV023453 | 2024-01 | x | x
3465 | DV023453 | 2024-01 | x | x
3447 | DV023453 | 2024-01 | x | x
3453 | DV023453 | 2024-01 | x | x
3586 | DV023453 | 2024-01 | x | x
3501 | DV023453 | 2024-01 | x | x
3451 | DV023453 | 2024-01 | x | x
3483 | DV023453 | 2024-01 | x | x
3441 | DV023453 | 2024-01 | x | x
3500 | DV023453 | 2024-01 | x | x
3439 | DV023453 | 2024-01 | x | x
3476 | DV023453 | 2024-01 | x | x
3583 | DV023453 | 2024-01 | x | x
3444 | DV023453 | 2024-01 | x | x
3484 | DV023453 | 2024-01 | x | x
3437 | DV023453 | 2024-01 | x | x
3481 | DV023453 | 2024-01 | x | x
3471 | DV023453 | 2024-01 | x | x
3446 | DV023453 | 2024-01 | x | x
3486 | DV023453 | 2024-01 | x | x
3488 | DV023453 | 2024-01 | x | x
3463 | DV023453 | 2024-01 | x | x
3449 | DV023453 | 2024-01 | x | x
3466 | DV023453 | 2024-01 | x | x
3521 | DV023453 | 2024-01 | x | x
3454 | DV023453 | 2024-01 | x | x
3468 | DV023453 | 2024-01 | x | x
3474 | DV023453 | 2024-01 | x | x
3496 | DV023453 | 2024-01 | x | x
3552 | DV023453 | 2024-01 | x | x
3452 | DV023453 | 2024-01 | x | x
3457 | DV023453 | 2024-01 | x | x
3545 | DV023453 | 2024-01 | x | x
3434 | DV023453 | 2024-01 | x | x
3490 | DV023453 | 2024-01 | x | x
3524 | DV023453 | 2024-01 | x | x
3529 | DV023453 | 2024-01 | x | x
3548 | DV023453 | 2024-01 | x | x
3589 | DV023453 | 2024-01 | x | x
3464 | DV023453 | 2024-01 | x | x
3455 | DV023453 | 2024-01 | x | x
3467 | DV023453 | 2024-01 | x | x
3494 | DV023453 | 2024-01 | x | x
3479 | DV023453 | 2024-01 | x | x
3469 | DV023453 | 2024-01 | x | x
3438 | DV023453 | 2024-01 | x | x
3450 | DV023453 | 2024-01 | x | x
3592 | DV023453 | 2024-01 | x | x
3461 | DV023453 | 2024-01 | x | x
3489 | DV023453 | 2024-01 | x | x
3544 | DV023453 | 2024-01 | x | x
3436 | DV023453 | 2024-01 | x | x
3499 | DV023453 | 2024-01 | x | x
3448 | DV023453 | 2024-01 | x | x
3492 | DV023453 | 2024-01 | x | x
3478 | DV023453 | 2024-01 | x | x
3456 | DV023453 | 2024-01 | x | x
3498 | DV023453 | 2024-01 | x | x
3442 | DV023453 | 2024-01 | x | x
3502 | DV023453 | 2024-01 | x | x
3445 | DV023453 | 2024-01 | x | x
3477 | DV023453 | 2024-01 | x | x
3433 | DV023453 | 2024-01 | x | x
3487 | DV023453 | 2024-01 | x | x
3460 | DV023453 | 2024-01 | x | x
3549 | DV023467 | 2024-01 | x | x
3549 | DV023474 | 2024-01 | x | x
3549 | DV023475 | 2024-01 | x | x
3549 | DV023476 | 2024-01 | x | x
3590 | DV023479 | 2024-01 | x | x
3590 | DV023480 | 2024-01 | x | x
3585 | DV023480 | 2024-01 | x | x
3585 | DV023485 | 2024-01 | x | x
3590 | DV023487 | 2024-01 | x | x
3585 | DV023488 | 2024-01 | x | x
3549 | DV023488 | 2024-01 | x | x
3585 | DV023490 | 2024-01 | x | x
3587 | DV024090 | 2024-01 | x | x
3527 | DV024090 | 2024-01 | MM | 1
3527 | DV024090 | 2024-01 | x | x
3540 | DV024090 | 2024-01 | x | x
3475 | DV024090 | 2024-01 | x | x
3491 | DV024090 | 2024-01 | x | x
3443 | DV024090 | 2024-01 | x | x
3482 | DV024090 | 2024-01 | x | x
3503 | DV024090 | 2024-01 | x | x
3470 | DV024090 | 2024-01 | x | x
3528 | DV024090 | 2024-01 | x | x
3458 | DV024090 | 2024-01 | x | x
3465 | DV024090 | 2024-01 | x | x
3465 | DV024090 | 2024-01 | MM | 1
3447 | DV024090 | 2024-01 | x | x
3453 | DV024090 | 2024-01 | x | x
3586 | DV024090 | 2024-01 | x | x
3501 | DV024090 | 2024-01 | x | x
3451 | DV024090 | 2024-01 | x | x
3483 | DV024090 | 2024-01 | x | x
3483 | DV024090 | 2024-01 | MM | 1
3441 | DV024090 | 2024-01 | x | x
3500 | DV024090 | 2024-01 | x | x
3439 | DV024090 | 2024-01 | x | x
3476 | DV024090 | 2024-01 | x | x
3583 | DV024090 | 2024-01 | x | x
3444 | DV024090 | 2024-01 | x | x
3484 | DV024090 | 2024-01 | x | x
3437 | DV024090 | 2024-01 | x | x
3481 | DV024090 | 2024-01 | x | x
3471 | DV024090 | 2024-01 | x | x
3471 | DV024090 | 2024-01 | MM | 1
3446 | DV024090 | 2024-01 | x | x
3486 | DV024090 | 2024-01 | x | x
3488 | DV024090 | 2024-01 | x | x
3463 | DV024090 | 2024-01 | x | x
3449 | DV024090 | 2024-01 | x | x
3466 | DV024090 | 2024-01 | x | x
3521 | DV024090 | 2024-01 | x | x
3454 | DV024090 | 2024-01 | x | x
3468 | DV024090 | 2024-01 | x | x
3474 | DV024090 | 2024-01 | x | x
3496 | DV024090 | 2024-01 | x | x
3552 | DV024090 | 2024-01 | x | x
3452 | DV024090 | 2024-01 | MM | 1
3452 | DV024090 | 2024-01 | x | x
3457 | DV024090 | 2024-01 | x | x
3545 | DV024090 | 2024-01 | x | x
3434 | DV024090 | 2024-01 | x | x
3490 | DV024090 | 2024-01 | x | x
3524 | DV024090 | 2024-01 | x | x
